x,y,value,rgb_distance
37.2072072,-1.70212766,7.79617834395e-06,12.52996
37.8378378,-1.70212766,7.84713375796e-06,12.56981
38.4684685,-1.70212766,7.84713375796e-06,17.02939
39.0990991,-1.70212766,7.84713375796e-06,14.14214
39.7297297,-1.70212766,7.84713375796e-06,10.44031
40.3603604,-1.70212766,7.79617834395e-06,14.49138
40.990991,-1.70212766,7.79617834395e-06,14.45683
41.6216216,-1.70212766,7.84713375796e-06,12.20656
42.2522523,-1.70212766,7.89808917197e-06,11.04536
42.8828829,-1.70212766,7.84713375796e-06,17.26268
43.5135135,-1.70212766,7.84713375796e-06,9.055385
44.1441441,-1.70212766,7.84713375796e-06,10.19804
44.7747748,-1.70212766,7.84713375796e-06,11
45.4054054,-1.70212766,7.84713375796e-06,12.04159
46.036036,-1.70212766,7.89808917197e-06,11
46.6666667,-1.70212766,7.84713375796e-06,13.0384
47.2972973,-1.70212766,7.84713375796e-06,12.68858
47.9279279,-1.70212766,7.84713375796e-06,11.7047
48.5585586,-1.70212766,7.79617834395e-06,14.56022
49.1891892,-1.70212766,,87.23531
49.8198198,-1.70212766,,48.74423
50.4504505,-1.70212766,3.46496815287e-06,16.88194
51.0810811,-1.70212766,3.36305732484e-06,20.34699
51.7117117,-1.70212766,,36.23534
52.3423423,-1.70212766,,55.20869
52.972973,-1.70212766,,55.98214
53.6036036,-1.70212766,,35.62303
54.2342342,-1.70212766,3.36305732484e-06,17.52142
54.8648649,-1.70212766,,38.79433
55.4954955,-1.70212766,,48
56.1261261,-1.70212766,,50.94114
56.7567568,-1.70212766,,81.19729
57.3873874,-1.70212766,7.13375796178e-07,29.1376
58.018018,-1.70212766,7.64331210191e-07,7.483315
58.6486486,-1.70212766,0,19.44222
59.2792793,-1.70212766,0,14.17745
59.9099099,-1.70212766,0,7.071068
60.5405405,-1.70212766,0,2.44949
61.1711712,-1.70212766,0,1
61.8018018,-1.70212766,0,1
62.4324324,-1.70212766,0,1
63.0630631,-1.70212766,0,1
63.6936937,-1.70212766,0,1
64.3243243,-1.70212766,0,1
64.954955,-1.70212766,0,1
65.5855856,-1.70212766,0,1
66.2162162,-1.70212766,0,1
66.8468468,-1.70212766,0,1
67.4774775,-1.70212766,0,1
68.1081081,-1.70212766,7.79617834395e-06,2.236068
68.7387387,-1.70212766,7.89808917197e-06,0
69.3693694,-1.70212766,7.89808917197e-06,0
70,-1.70212766,7.89808917197e-06,0
0,-2.12765957,2.03821656051e-07,14.24781
0.630630631,-2.12765957,7.13375796178e-07,17.23369
